,BereichsId,Ktonr,Belegdatum,BU_Schl,GKtonr,Steuersatz,EUStSatz,Belegfeld2,Umsatz_Soll,Umsatz_Haben,EingegUmsatz_SHKz,EingegUmsatz,WKz_eingeg_Umsatz,Kurs,Basiswaehrung,Stapelnummer,BSNr,Kost1,Kost2,Menge1Wert,Kennung_EB,WjMonat,Buchungstyp,Bearbeitungsstatus,Belegpruefungsstatus,Kontobewegungstyp,Kontorolle,Folgebuchungszaehler,AbwBesteuerungsart,SachverhaltLuL,FunktionsergLuL,HauptfktTypSchl49,HauptfktNrSchl49,FktErgSchl49,Herkunftskz,Beleglink,Beleginfo_Art1,Beleginfo_Inhalt1,Beleginfo_Art2,Beleginfo_Inhalt2,Beleginfo_Art3,Beleginfo_Inhalt3,Beleginfo_Art4,Beleginfo_Inhalt4,Beleginfo_Art5,Beleginfo_Inhalt5,Beleginfo_Art6,Beleginfo_Inhalt6,Beleginfo_Art7,Beleginfo_Inhalt7,Beleginfo_Art8,Beleginfo_Inhalt8,Stapelidentifikator,Belegidentifikator,Stueck,Gewicht,Gesellschaftername,Beteiligtennummer,Identifikationsnummer,Zeichnernummer,Leistungsdatum,UVA Steuermonat
53393,10,4970,09.11.2014,0.0,641,0.0,0.0,0,2.8085,0.0,S,0.0,EUR,0.0,EUR,10-2014/0001,1756,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68942,10,10604,24.02.2014,3.0,8736,19.0,0.0,0,0.0,90.478636,H,0.0,EUR,0.0,EUR,02-2014/0001,1067,0.0,0.0,0.0,0,2,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61608,10,8736,14.04.2014,3.0,20577,19.0,0.0,0,1.415484,0.0,S,0.0,EUR,0.0,EUR,04-2014/0001,1520,0.0,0.0,0.0,0,4,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18938,10,1400,30.05.2014,0.0,1200,0.0,0.0,0,411.692398,0.0,H,0.0,EUR,0.0,EUR,05-2014/0001,1954,0.0,0.0,0.0,0,5,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25989,10,1400,07.11.2014,3.0,1200,0.0,0.0,0,0.0,338.266974,H,0.0,EUR,0.0,EUR,10-2014/0001,1611,0.0,0.0,0.0,0,10,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54094,10,3980,01.01.2015,0.0,9000,19.0,0.0,0,42412.203262,0.0,S,0.0,EUR,0.0,EUR,01-2015/0001,3,0.0,0.0,0.0,1,1,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16006,10,1400,20.04.2014,3.0,8736,0.0,0.0,0,0.0,19.120268,H,0.0,EUR,0.0,EUR,04-2014/0001,1447,0.0,0.0,0.0,0,4,1,10,1,2,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75988,10,16503,09.12.2015,0.0,8640,0.0,0.0,80116.0,83.547258,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,1197,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21512,10,1369,04.11.2015,0.0,70302,0.0,0.0,15212.0,0.0,3293.86497,H,0.0,EUR,0.0,EUR,11-2015/0001,231,0.0,0.0,0.0,0,11,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19561,10,1200,12.06.2014,3.0,1400,0.0,0.0,0,0.0,208.33453,H,0.0,EUR,0.0,EUR,06-2014/0001,1447,0.0,0.0,0.0,0,6,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18687,10,1200,27.05.2014,0.0,1400,0.0,0.0,0,4141.24559,0.0,H,0.0,EUR,0.0,EUR,05-2014/0001,1803,0.0,0.0,0.0,0,5,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13734,10,1400,05.03.2014,0.0,8401,0.0,0.0,0,858.828066,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,124,0.0,0.0,0.0,0,3,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24044,10,1400,27.09.2014,0.0,8401,0.0,0.0,0,2998.152388,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,575,0.0,0.0,0.0,0,9,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52172,10,4730,10.09.2014,9.0,1200,19.0,0.0,0,0.0,1406.845054,S,0.0,EUR,0.0,EUR,09-2014/0001,1148,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42873,10,1774,10.06.2015,0.0,1369,19.0,0.0,15107.0,290.028178,0.0,S,0.0,EUR,0.0,EUR,06-2015/0001,613,0.0,0.0,0.0,0,6,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7795,10,10398,29.09.2014,3.0,1200,0.0,0.0,0,2586.875648,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,1374,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25433,10,8400,08.04.2015,0.0,1400,0.0,0.0,80515.0,0.0,688.206074,S,0.0,EUR,0.0,EUR,04-2015/0001,1819,0.0,0.0,0.0,0,4,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6919,10,1200,21.08.2014,0.0,1365,0.0,0.0,0,0.0,25090.678406,H,0.0,EUR,0.0,EUR,08-2014/0001,1138,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53918,10,8125,24.11.2014,0.0,11009,0.0,0.0,0,0.0,999.028386,H,0.0,EUR,0.0,EUR,11-2014/0001,568,0.0,0.0,0.0,0,11,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47577,10,1776,11.07.2015,0.0,1369,19.0,0.0,15122.0,2.033354,0.0,S,0.0,EUR,0.0,EUR,07-2015/0001,55,0.0,0.0,0.0,0,7,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,10,1360,27.04.2015,0.0,1000,0.0,0.0,0,0.0,4605.94,H,0.0,EUR,0.0,EUR,04-2015/0001,2522,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81321,10,8125,22.08.2014,0.0,20955,0.0,0.0,0,0.0,7323.10758,S,0.0,EUR,0.0,EUR,08-2014/0001,602,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71986,10,11009,16.07.2015,0.0,1369,6.0,0.0,15133.0,0.0,12551.736966,H,0.0,EUR,0.0,EUR,07-2015/0001,1048,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73914,10,13012,04.09.2014,0.0,8401,6.0,0.0,0,384.98918,0.0,S,0.0,EUR,0.0,EUR,08-2014/0001,625,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67830,10,8736,15.10.2015,0.0,1369,19.0,0.0,15198.0,0.0,114.261014,S,0.0,EUR,0.0,EUR,10-2015/0001,859,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37853,10,11613,25.02.2014,3.0,1776,19.0,0.0,0,9.15571,0.0,S,0.0,EUR,0.0,EUR,02-2014/0001,1104,0.0,0.0,0.0,0,2,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80587,10,71007,24.07.2015,0.0,3400,0.0,0.0,0,751.307452,0.0,H,0.0,EUR,0.0,EUR,07-2015/0001,2761,0.0,0.0,0.0,0,7,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67642,10,8736,28.09.2015,0.0,1369,19.0,0.0,15185.0,170.666928,0.0,S,0.0,EUR,0.0,EUR,09-2015/0001,1390,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58559,10,8401,08.09.2014,0.0,13751,19.0,0.0,0,0.0,360.251912,H,0.0,EUR,0.0,EUR,09-2014/0001,376,0.0,0.0,0.0,0,9,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35732,10,1750,04.06.2014,0.0,1365,0.0,0.0,0,44.936,0.0,S,0.0,EUR,0.0,EUR,06-2014/0001,25,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12679,10,8736,29.01.2014,3.0,1400,0.0,0.0,0,0.0,299.284994,H,0.0,EUR,0.0,EUR,01-2014/0001,343,0.0,0.0,0.0,0,1,1,10,1,2,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55861,10,8400,28.07.2014,0.0,12829,19.0,0.0,0,1190.905106,0.0,H,0.0,EUR,0.0,EUR,07-2014/0001,650,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44548,10,1776,10.04.2015,0.0,11613,19.0,0.0,80415.0,0.0,208.10985,H,0.0,EUR,0.0,EUR,03-2015/0001,2115,0.0,0.0,0.0,0,3,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64388,10,8640,22.06.2015,0.0,12826,6.0,0.0,0,112.34,0.0,H,0.0,EUR,0.0,EUR,06-2015/0001,1966,0.0,0.0,0.0,0,6,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50797,10,4580,28.04.2014,0.0,1200,0.0,0.0,0,9.21188,0.0,S,0.0,EUR,0.0,EUR,04-2014/0001,1934,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24449,10,1400,09.03.2015,0.0,8125,0.0,0.0,80515.0,3363.29109,0.0,S,0.0,EUR,0.0,EUR,03-2015/0001,1642,0.0,0.0,0.0,0,3,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77811,10,19878,22.01.2015,0.0,8640,0.0,0.0,0,20.805368,0.0,S,0.0,EUR,0.0,EUR,01-2015/0005,672,0.0,0.0,0.0,0,1,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,10,1400,14.02.2014,3.0,8736,0.0,0.0,0,1.90978,0.0,H,0.0,EUR,0.0,EUR,02-2014/0001,892,0.0,0.0,0.0,0,2,1,10,1,2,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30947,10,1200,10.09.2014,9.0,1576,19.0,0.0,0,169.004296,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,1149,0.0,0.0,0.0,0,9,1,10,1,3,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,10,1200,13.07.2015,0.0,1591,0.0,0.0,15124.0,0.0,15045.493988,H,0.0,EUR,0.0,EUR,07-2015/0001,309,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74887,10,8640,10.09.2015,0.0,14264,0.0,0.0,80915.0,100.26345,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,1903,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27559,10,1400,18.12.2014,3.0,1200,0.0,0.0,0,0.0,662.457746,H,0.0,EUR,0.0,EUR,12-2014/0001,812,0.0,0.0,0.0,0,12,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57043,10,8400,27.11.2014,0.0,10895,19.0,0.0,0,0.0,141.076572,H,0.0,EUR,0.0,EUR,11-2014/0001,641,0.0,0.0,0.0,0,11,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42421,10,20994,02.07.2014,3.0,1776,19.0,0.0,0,0.0,3.460072,S,0.0,EUR,0.0,EUR,07-2014/0001,1203,0.0,0.0,0.0,0,7,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22423,10,1400,17.08.2014,3.0,1200,0.0,0.0,0,0.0,7819.9874,H,0.0,EUR,0.0,EUR,08-2014/0001,1039,0.0,0.0,0.0,0,8,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39613,10,1776,25.04.2014,0.0,10201,19.0,0.0,0,0.0,1083.35079,H,0.0,EUR,0.0,EUR,04-2014/0001,537,0.0,0.0,0.0,0,4,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9286,10,1200,20.12.2015,0.0,1369,0.0,0.0,15238.0,347.984384,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,482,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76548,10,15637,04.09.2014,0.0,8640,0.0,0.0,0,133.6846,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,291,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82035,10,21113,16.10.2014,0.0,8640,7.0,0.0,0,17.24419,0.0,S,0.0,EUR,0.0,EUR,10-2014/0001,494,0.0,0.0,0.0,0,10,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63444,10,8736,22.09.2014,3.0,15637,19.0,0.0,0,137.874882,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,1398,0.0,0.0,0.0,0,9,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80977,10,8400,20.08.2014,0.0,20883,0.0,0.0,0,2398.537638,0.0,S,0.0,EUR,0.0,EUR,08-2014/0001,497,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63610,10,21384,25.11.2015,0.0,8401,19.0,0.0,0,0.0,798.434082,H,0.0,EUR,0.0,EUR,11-2015/0001,1910,0.0,0.0,0.0,0,11,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262,10,75012,01.10.2014,9.0,4760,0.0,0.0,0,0.0,403.603918,H,0.0,EUR,0.0,EUR,10-2014/0001,66,0.0,0.0,0.0,0,10,1,10,1,1,2,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62961,10,8736,30.07.2014,3.0,19205,19.0,0.0,0,0.0,31.196818,S,0.0,EUR,0.0,EUR,07-2014/0001,2014,0.0,0.0,0.0,0,7,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39512,10,1776,21.04.2014,3.0,10642,7.0,0.0,0,1.213272,0.0,S,0.0,EUR,0.0,EUR,04-2014/0001,1458,0.0,0.0,0.0,0,4,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38405,10,1591,26.03.2015,0.0,1740,0.0,0.0,3.0,0.0,415.556894,H,0.0,EUR,0.0,EUR,03-2015/0001,2302,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73518,10,12827,12.02.2015,0.0,8401,0.0,0.0,0,0.0,1294.359012,S,0.0,EUR,0.0,EUR,02-2015/0001,1081,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16745,10,1369,20.07.2015,0.0,1200,0.0,0.0,15129.0,0.0,6482.422424,H,0.0,EUR,0.0,EUR,07-2015/0001,655,0.0,0.0,0.0,0,7,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9394,10,1200,15.12.2015,0.0,1369,0.0,0.0,15241.0,0.0,4145.413404,H,0.0,EUR,0.0,EUR,12-2015/0001,677,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56000,10,4650,30.01.2015,0.0,1000,0.0,0.0,0,1.57276,0.0,S,0.0,EUR,0.0,EUR,01-2015/0005,811,0.0,0.0,0.0,0,1,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,10,1200,16.04.2014,0.0,10921,0.0,0.0,0,393.032724,0.0,S,0.0,EUR,0.0,EUR,04-2014/0001,1590,0.0,0.0,0.0,0,4,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
